acc_year,occrrnc_dt,dght_cd,occrrnc_day_cd,dth_dnv_cnt,injpsn_cnt,se_dnv_cnt,sl_dnv_cnt,wnd_dnv_cnt,occrrnc_lc_sgg_cd,occrrnc_lc_sido_cd,acc_ty_lclas_cd,acc_ty_mlsfc_cd,acc_ty_cd,aslt_vtr_cd,road_frm_lclas_cd,road_frm_cd,wrngdo_isrty_vhcty_lclas_cd,dmge_isrty_vhcty_lclas_cd,occrrnc_lc_x_crd,occrrnc_lc_y_crd,lo_crd,la_crd
2015,2015022420,2,3,1,1,0,0,0,1106,1100,01,12,02,05 ,01,05,01,12,960278  ,1957546 ,127.04990666,37.6164955
2015,2015050619,2,4,1,1,0,0,0,1106,1100,02,22,22,03 ,02,06,05,08,955948  ,1956615 ,127.00090077,37.60790692
2015,2015050808,1,6,1,1,0,0,0,1106,1100,02,22,22,04 ,01,05,07,01,958978  ,1955332 ,127.03530085,37.59648316
2015,2015052020,2,4,1,1,0,0,0,1106,1100,01,11,01,05 ,01,05,02,12,957828  ,1955985 ,127.02223296,37.60231856
2015,2015052213,1,6,1,1,0,0,0,1106,1100,01,11,01,05 ,01,05,02,12,957066  ,1957004 ,127.0135442,37.61146594
2015,2015052806,1,5,1,1,0,0,0,1106,1100,01,11,01,05 ,01,05,03,12,957066  ,1955976 ,127.01360453,37.60220039
2015,2015060516,1,6,1,1,0,0,0,1106,1100,01,15,05,99 ,01,05,02,12,957575  ,1955136 ,127.01941946,37.59465293
2015,2015070700,2,3,1,1,0,0,0,1106,1100,02,22,22,02 ,01,05,99,01,956245  ,1954374 ,127.00439959,37.58772257
2015,2015072708,1,2,1,2,0,1,0,1106,1100,02,22,22,05 ,01,05,05,01,959028  ,1955161 ,127.03588249,37.59494054
2015,2015090514,1,7,1,1,0,0,0,1106,1100,03,34,31,05 ,01,05,08,##,962119  ,1957219 ,127.07078358,37.61362589
2015,2015090804,2,3,1,1,0,0,0,1106,1100,03,31,32,05 ,01,05,02,##,956076  ,1956560 ,127.00235423,37.60741732
2015,2015111907,1,5,1,1,0,0,0,1106,1100,01,13,03,05 ,02,06,03,12,956825  ,1956016 ,127.010872,37.60254963
2015,2015121514,1,3,2,2,0,0,0,1106,1100,03,31,32,05 ,01,05,01,##,961397  ,1957253 ,127.06260127,37.61390231
2015,2015122502,2,6,1,1,0,0,0,1106,1100,01,11,01,05 ,01,Z1,01,12,961042  ,1957024 ,127.05859118,37.6118233
2015,2015021500,2,1,1,2,1,0,0,1107,1100,01,11,01,05 ,01,Z1,05,12,958948  ,1961091 ,127.03463756,37.64838873
2015,2015041804,2,7,1,3,1,1,0,1107,1100,02,22,22,03 ,02,06,05,01,959770  ,1961416 ,127.0439375,37.6513544
2015,2015051117,1,2,1,1,0,0,0,1107,1100,01,15,05,05 ,02,08,01,12,958444  ,1962708 ,127.02883234,37.66294028
2015,2015060702,2,1,1,1,0,0,0,1107,1100,01,11,01,05 ,01,05,01,12,959389  ,1961443 ,127.03961697,37.65158097
2015,2015060723,2,1,1,1,0,0,0,1107,1100,03,31,32,05 ,02,08,01,##,960673  ,1960440 ,127.05422654,37.64259667
2015,2015060811,1,2,1,1,0,0,0,1107,1100,01,12,02,99 ,02,06,01,12,959899  ,1963616 ,127.04527892,37.67118894
2015,2015091123,2,6,1,2,0,1,0,1107,1100,01,11,01,05 ,01,Z1,07,12,959798  ,1963808 ,127.04412308,37.67291503
2015,2015123003,2,4,1,1,0,0,0,1107,1100,01,11,01,05 ,02,06,03,12,959926  ,1964657 ,127.04552784,37.68057277
2015,2015011910,1,2,1,1,0,0,0,1108,1100,01,11,01,03 ,01,Z1,04,12,948843  ,1955948 ,126.92045287,37.60152734
2015,2015020907,1,2,1,1,0,0,0,1108,1100,01,11,01,05 ,02,06,01,12,948120  ,1954302 ,126.91237922,37.58665136
2015,2015022321,2,2,1,1,0,0,0,1108,1100,01,11,01,05 ,01,05,01,12,948170  ,1954470 ,126.91293363,37.58816838
2015,2015040908,1,5,1,1,0,0,0,1108,1100,02,22,22,05 ,01,05,10,05,950193  ,1955833 ,126.93575389,37.60056495
2015,2015041104,2,7,1,2,0,1,0,1108,1100,01,11,01,05 ,01,05,01,12,948399  ,1956375 ,126.91539301,37.6053511
2015,2015061517,1,2,1,1,0,0,0,1108,1100,01,12,02,05 ,01,05,10,12,946479  ,1953905 ,126.89382232,37.5829792
2015,2015061710,1,4,1,2,1,0,0,1108,1100,02,22,22,99 ,01,05,05,02,945828  ,1954435 ,126.88641029,37.58771801
2015,2015062904,2,2,1,2,1,0,0,1108,1100,02,22,22,03 ,02,06,05,03,945884  ,1954363 ,126.88704987,37.58707236
2015,2015070321,2,6,1,4,2,1,0,1108,1100,02,23,Z1,05 ,02,06,01,01,945475  ,1954807 ,126.88238447,37.59104999
2015,2015070723,2,3,1,1,0,0,0,1108,1100,01,11,01,05 ,01,05,01,12,947350  ,1953583 ,126.90370876,37.58012904
2015,2015082207,1,7,1,1,0,0,0,1108,1100,01,11,01,05 ,01,05,01,12,948438  ,1954280 ,126.91598243,37.58647095
2015,2015101206,1,2,1,1,0,0,0,1108,1100,01,11,01,03 ,01,Z1,01,12,951166  ,1962239 ,126.94634804,37.65835471
2015,2015103011,1,6,1,1,0,0,0,1108,1100,01,13,03,05 ,02,06,01,12,948783  ,1954639 ,126.91986478,37.58972591
2015,2015110801,2,1,1,1,0,0,0,1108,1100,01,11,01,01 ,02,08,01,12,949225  ,1957529 ,126.92467052,37.61579814
2015,2015112502,2,4,1,1,0,0,0,1108,1100,01,11,01,05 ,02,08,01,12,949655  ,1956967 ,126.92957788,37.61076005
2015,2015120906,1,4,1,1,0,0,0,1108,1100,01,11,01,03 ,01,Z2,01,12,948723  ,1957606 ,126.91897724,37.61646427
2015,2015010300,2,7,2,3,1,0,0,1109,1100,01,15,05,01 ,01,05,01,12,952579  ,1951310 ,126.96308027,37.55992824
2015,2015011520,2,5,1,1,0,0,0,1109,1100,01,11,01,05 ,01,Z2,02,12,949255  ,1952045 ,126.92539058,37.56637211
2015,2015022106,1,7,1,1,0,0,0,1109,1100,01,11,01,05 ,01,05,02,12,952806  ,1952084 ,126.96559604,37.56691247
2015,2015041302,2,2,1,1,0,0,0,1109,1100,03,35,37,05 ,01,05,01,##,952584  ,1952737 ,126.96304006,37.57278666
2015,2015042013,1,2,1,1,0,0,0,1109,1100,01,11,01,05 ,01,05,02,12,950716  ,1954760 ,126.94175077,37.59092208
2015,2015052104,2,5,1,1,0,0,0,1109,1100,01,14,04,07 ,02,06,03,12,948200  ,1953838 ,126.91331812,37.58247381
2015,2015071022,2,6,1,1,0,0,0,1109,1100,03,31,32,05 ,01,05,01,##,951511  ,1953693 ,126.95082616,37.58134733
2015,2015090115,1,3,1,1,0,0,0,1109,1100,02,24,25,99 ,01,05,07,02,948409  ,1952322 ,126.91579188,37.56882172
2015,2015091903,2,7,1,2,1,0,0,1109,1100,02,24,25,05 ,02,06,01,07,949748  ,1952090 ,126.93096971,37.56680473
2015,2015101116,1,1,1,1,0,0,0,1109,1100,01,13,03,05 ,01,05,02,12,950719  ,1954855 ,126.94177835,37.59177848
2015,2015121218,2,7,1,1,0,0,0,1109,1100,02,24,25,02 ,01,05,05,07,951256  ,1955075 ,126.94784621,37.59378998
2015,2015123115,1,5,1,1,0,0,0,1109,1100,01,12,02,05 ,02,06,03,12,948598  ,1952572 ,126.91791445,37.57108556
2015,2015031705,2,3,1,4,0,3,0,1110,1100,02,23,Z1,05 ,01,05,03,03,943625  ,1952509 ,126.8616072,37.57022665
2015,2015032615,1,5,1,3,1,1,0,1110,1100,02,23,Z2,05 ,01,05,01,03,948798  ,1951924 ,126.92022445,37.56525622
2015,2015032801,2,7,1,1,0,0,0,1110,1100,01,11,01,05 ,01,Z2,03,12,950056  ,1950645 ,126.93455564,37.55379751
2015,2015032923,2,1,1,2,1,0,0,1110,1100,03,32,34,05 ,01,05,05,##,946477  ,1951284 ,126.89399112,37.55935587
2015,2015033121,2,3,1,1,0,0,0,1110,1100,01,12,02,05 ,01,05,01,12,946985  ,1952025 ,126.89968902,37.56606394
2015,2015041813,1,7,1,1,0,0,0,1110,1100,01,15,05,05 ,01,05,10,12,948794  ,1951824 ,126.92018614,37.56435469
2015,2015051203,2,3,1,2,0,1,0,1110,1100,03,31,32,05 ,01,05,03,##,948960  ,1949506 ,126.92222702,37.54347148
2015,2015052521,2,2,1,2,0,0,1,1110,1100,02,24,25,02 ,01,05,01,01,950102  ,1950693 ,126.93507314,37.55423264
2015,2015072506,1,7,1,4,1,1,1,1110,1100,03,34,31,05 ,01,05,01,##,945097  ,1953492 ,126.87820162,37.57917541
2015,2015072523,2,7,1,2,1,0,0,1110,1100,02,22,22,05 ,02,06,05,01,948931  ,1951731 ,126.92174383,37.56352408
2015,2015090602,2,1,1,3,1,1,0,1110,1100,01,11,01,05 ,01,05,07,12,952505  ,1950379 ,126.96229824,37.55152953
2015,2015102314,1,6,1,1,0,0,0,1110,1100,01,15,05,07 ,01,Z1,03,12,948144  ,1950127 ,126.91294645,37.54902307
2015,2015103021,2,6,1,1,0,0,0,1110,1100,02,22,22,05 ,01,05,01,05,951505  ,1951003 ,126.95093622,37.55710165
2015,2015110801,2,1,1,1,0,0,0,1110,1100,01,15,05,05 ,01,05,01,12,947543  ,1951400 ,126.9060519,37.56046272
2015,2015110911,1,2,1,1,0,0,0,1110,1100,02,22,22,03 ,02,06,05,02,951803  ,1950101 ,126.95436933,37.5489874
2015,2015120809,1,3,1,1,0,0,0,1110,1100,01,11,01,05 ,01,Z1,02,12,951871  ,1951019 ,126.95507887,37.55726506
2015,2015121907,1,7,1,1,0,0,0,1110,1100,02,23,Z1,05 ,01,05,01,08,947121  ,1953037 ,126.9011559,37.57519299
2015,2015032618,2,5,1,1,0,0,0,1111,1100,01,11,01,05 ,01,05,02,12,944232  ,1950137 ,126.86866093,37.54888472
2015,2015041723,2,6,1,1,0,0,0,1111,1100,01,15,05,05 ,02,08,03,12,942783  ,1951757 ,126.85213162,37.56339694
2015,2015050915,1,7,1,1,0,0,0,1111,1100,01,11,01,07 ,02,08,01,12,942027  ,1951298 ,126.84360824,37.5592127
2015,2015082205,2,7,1,1,0,0,0,1111,1100,01,15,05,03 ,01,05,01,12,940556  ,1950700 ,126.82700255,37.55372919
2015,2015082603,2,4,1,1,0,0,0,1111,1100,02,24,25,03 ,02,06,08,01,940479  ,1950704 ,126.82613052,37.55376027
2015,2015091909,1,7,1,1,0,0,0,1111,1100,01,11,01,03 ,01,Z1,03,12,943469  ,1948268 ,126.86016761,37.53199285
2015,2015092116,1,2,1,1,0,0,0,1111,1100,01,12,02,05 ,01,05,02,12,942488  ,1948443 ,126.84905134,37.53350945
2015,2015092318,2,4,2,51,21,17,11,1111,1100,02,23,Z1,03 ,02,06,02,02,939638  ,1951489 ,126.8165451,37.5607807
2015,2015092506,1,6,1,1,0,0,0,1111,1100,02,22,22,03 ,02,06,07,02,943800  ,1950435 ,126.86374779,37.55154436
2015,2015102405,2,7,1,2,1,0,0,1111,1100,03,31,32,05 ,01,05,05,##,943562  ,1948285 ,126.86121884,37.53215177
2015,2015112017,1,6,1,1,0,0,0,1111,1100,01,14,04,99 ,01,05,01,12,942677  ,1952201 ,126.85089673,37.56739212
2015,2015010503,2,2,1,1,0,0,0,1112,1100,03,34,31,05 ,01,05,07,##,941717  ,1943013 ,126.84075589,37.48452015
2015,2015010520,2,2,1,1,0,0,0,1112,1100,01,15,05,02 ,01,05,01,12,942107  ,1944339 ,126.8450626,37.49649604
2015,2015011003,2,7,1,1,0,0,0,1112,1100,01,11,01,01 ,02,08,01,12,945002  ,1945228 ,126.87774512,37.50468574
2015,2015011711,1,7,1,1,0,0,0,1112,1100,01,12,02,05 ,01,05,02,12,943638  ,1944333 ,126.86238211,37.49653671
2015,2015012902,2,5,1,1,0,0,0,1112,1100,02,23,Z2,05 ,01,05,01,03,942102  ,1945202 ,126.84493809,37.50427401
2015,2015021004,2,3,1,1,0,0,0,1112,1100,01,11,01,05 ,01,05,03,12,943096  ,1943262 ,126.85633371,37.48685041
2015,2015022622,2,5,1,1,0,0,0,1112,1100,01,15,05,05 ,02,06,05,12,946280  ,1942638 ,126.89239298,37.48141691
2015,2015040121,2,4,1,1,0,0,0,1112,1100,01,11,01,04 ,02,08,02,12,943088  ,1943358 ,126.85623805,37.48771609
2015,2015042014,1,2,1,1,0,0,0,1112,1100,02,24,25,05 ,02,08,01,07,947083  ,1942791 ,126.90146396,37.48284229
2015,2015051006,1,1,1,1,0,0,0,1112,1100,01,15,05,05 ,01,05,02,12,946372  ,1942334 ,126.89345565,37.47868225
2015,2015052112,1,5,1,1,0,0,0,1112,1100,02,22,22,05 ,01,Z1,08,01,945993  ,1944967 ,126.88897602,37.50239183
2015,2015052622,2,3,1,1,0,0,0,1112,1100,01,12,02,05 ,01,05,02,12,946297  ,1942355 ,126.8926059,37.47886717
2015,2015101013,1,7,1,1,0,0,0,1112,1100,02,24,25,99 ,02,08,01,01,943201  ,1944943 ,126.85739154,37.50200791
2015,2015102704,2,3,1,1,0,0,0,1112,1100,01,11,01,05 ,02,06,01,12,947208  ,1942977 ,126.9028644,37.4845259
2015,2015110101,2,1,1,1,0,0,0,1112,1100,01,11,01,07 ,01,Z1,01,12,946286  ,1944601 ,126.89231752,37.49911012
2015,2015110705,2,7,1,1,0,0,0,1112,1100,01,15,05,05 ,02,06,01,12,942237  ,1944887 ,126.84649015,37.50144335
2015,2015111205,2,5,1,1,0,0,0,1112,1100,01,11,01,05 ,02,06,01,12,946299  ,1945449 ,126.89240265,37.50675403
2015,2015111519,2,1,1,1,0,0,0,1112,1100,01,15,05,05 ,01,05,01,12,946016  ,1944099 ,126.88929994,37.49456976
2015,2015121710,1,5,1,1,0,0,0,1112,1100,01,11,01,05 ,01,Z1,02,12,946254  ,1944367 ,126.89197262,37.49699918
2015,2015010105,2,5,1,1,0,0,0,1113,1100,02,24,25,05 ,01,04,01,10,949521  ,1946280 ,126.92879903,37.51442589
2015,2015010621,2,3,1,1,0,0,0,1113,1100,01,11,01,05 ,01,Z1,01,12,947727  ,1944613 ,126.90861832,37.49930101
2015,2015011614,1,6,1,1,0,0,0,1113,1100,02,22,22,04 ,01,Z1,05,03,947827  ,1946786 ,126.90959536,37.51889229
2015,2015011615,1,6,1,1,0,0,0,1113,1100,01,15,05,05 ,02,08,01,12,948652  ,1947639 ,126.91887122,37.52662682
2015,2015011622,2,6,1,1,0,0,0,1113,1100,01,15,05,05 ,02,08,01,12,946913  ,1947724 ,126.89918275,37.52729174
2015,2015020704,2,7,1,1,0,0,0,1113,1100,02,22,22,05 ,02,08,08,03,948447  ,1946627 ,126.91662228,37.51749406
2015,2015021808,1,4,1,1,0,0,0,1113,1100,01,11,01,07 ,02,06,03,12,945692  ,1947107 ,126.8854126,37.52166227
2015,2015021819,2,4,1,1,0,0,0,1113,1100,01,11,01,05 ,01,05,01,12,947797  ,1945342 ,126.90935846,37.50587558
2015,2015022120,2,7,1,2,0,1,0,1113,1100,02,21,21,05 ,01,02,05,01,945225  ,1947358 ,126.88010927,37.52389694
2015,2015032317,1,2,1,1,0,0,0,1113,1100,02,24,25,05 ,01,05,01,08,947601  ,1946845 ,126.90703379,37.51941126
2015,2015032405,2,3,1,1,0,0,0,1113,1100,02,23,Z2,05 ,01,05,03,10,948054  ,1947512 ,126.91211269,37.52544866
2015,2015041705,2,6,1,1,0,0,0,1113,1100,01,14,04,07 ,01,Z1,01,12,947360  ,1944953 ,126.9044422,37.50234463
2015,2015061204,2,6,1,1,0,0,0,1113,1100,01,11,01,05 ,02,08,01,12,946763  ,1943328 ,126.89780582,37.48766398
2015,2015062523,2,5,1,1,0,0,0,1113,1100,01,15,05,05 ,02,08,01,12,946073  ,1947035 ,126.88972933,37.52103568
2015,2015072103,2,3,1,1,0,0,0,1113,1100,01,11,01,03 ,01,05,01,12,946688  ,1948510 ,126.8965816,37.53436579
2015,2015082221,2,7,1,1,0,0,0,1113,1100,01,11,01,05 ,01,05,01,12,948422  ,1946679 ,126.91633574,37.51796135
2015,2015091823,2,6,1,2,0,1,0,1113,1100,02,23,Z1,05 ,01,05,01,01,947514  ,1947514 ,126.90600152,37.52543611
2015,2015092011,1,1,1,1,0,0,0,1113,1100,01,12,02,05 ,01,05,04,12,947602  ,1945735 ,126.90712426,37.50940671
2015,2015102214,1,5,1,1,0,0,0,1113,1100,01,11,01,05 ,01,05,01,12,947710  ,1944268 ,126.90845054,37.4961905
2015,2015110509,1,5,1,1,0,0,0,1113,1100,01,15,05,05 ,01,05,01,12,946893  ,1948865 ,126.89887612,37.53757728
2015,2015112500,2,4,1,1,0,0,0,1113,1100,01,11,01,07 ,01,Z1,01,12,949756  ,1946786 ,126.93142347,37.51899939
2015,2015112521,2,4,1,1,0,0,0,1113,1100,01,15,05,05 ,01,05,01,12,946926  ,1948132 ,126.89930262,37.53097256
2015,2015112709,1,6,1,1,0,0,0,1113,1100,02,22,22,03 ,02,06,08,01,945878  ,1947072 ,126.88751998,37.52135774
2015,2015120101,2,3,1,1,0,0,0,1113,1100,01,11,01,05 ,01,05,01,12,947871  ,1945106 ,126.91021692,37.50375538
2015,2015120215,1,4,1,1,0,0,0,1113,1100,02,21,21,99 ,02,06,08,01,947877  ,1944348 ,126.91033402,37.496921
2015,2015120919,2,4,1,1,0,0,0,1113,1100,01,11,01,05 ,Z3,Z3,02,12,948589  ,1946292 ,126.91825253,37.51448257
2015,2015121513,1,3,1,1,0,0,0,1113,1100,01,11,01,07 ,02,08,01,12,946279  ,1948301 ,126.89196782,37.53245831
2015,2015122418,2,5,1,1,0,0,0,1113,1100,01,11,01,05 ,01,05,02,12,947168  ,1946338 ,126.90217051,37.51481689
2015,2015032523,2,4,2,2,0,0,0,1114,1100,02,23,Z2,05 ,01,05,01,03,950304  ,1946493 ,126.93764435,37.51638821
2015,2015052622,2,3,1,2,0,1,0,1114,1100,02,22,22,03 ,02,06,05,05,950892  ,1945244 ,126.94438128,37.50516219
2015,2015060804,2,2,1,1,0,0,0,1114,1100,03,31,32,05 ,01,05,05,##,951020  ,1945228 ,126.9458305,37.50502478
2015,2015062001,2,7,1,1,0,0,0,1114,1100,01,12,02,05 ,02,06,01,12,951054  ,1945196 ,126.9462173,37.50473816
2015,2015081904,2,4,1,3,1,1,0,1114,1100,02,21,21,02 ,01,05,05,02,950346  ,1945159 ,126.93821312,37.50436686
2015,2015092111,1,2,1,1,0,0,0,1114,1100,03,31,32,05 ,01,05,05,##,952844  ,1943299 ,126.96659045,37.48773317
2015,2015010400,2,1,1,1,0,0,0,1115,1100,01,11,01,05 ,01,05,02,12,951585  ,1942458 ,126.95240507,37.48008785
2015,2015011308,1,3,1,1,0,0,0,1115,1100,02,23,Z2,05 ,02,08,07,02,950797  ,1942793 ,126.94347043,37.48306565
2015,2015020417,1,4,1,1,0,0,0,1115,1100,01,11,01,05 ,01,05,01,12,949633  ,1943377 ,126.93026517,37.48826664
2015,2015051302,2,4,1,1,0,0,0,1115,1100,01,15,05,05 ,01,05,03,12,951489  ,1943167 ,126.95127257,37.48647322
2015,2015060301,2,4,1,1,0,0,0,1115,1100,02,24,25,03 ,02,06,07,03,950194  ,1941433 ,126.93674227,37.47077529
2015,2015081704,2,2,1,1,0,0,0,1115,1100,01,11,01,01 ,01,05,01,12,951093  ,1942654 ,126.94682754,37.48182853
2015,2015101118,2,1,1,2,1,0,0,1115,1100,02,24,25,03 ,02,06,05,01,948962  ,1943567 ,126.92266221,37.4899423
2015,2015101316,1,3,1,1,0,0,0,1115,1100,01,11,01,03 ,02,08,01,12,948449  ,1943475 ,126.91686591,37.48908459
2015,2015102319,2,6,1,1,0,0,0,1115,1100,01,11,01,07 ,01,Z1,01,12,951975  ,1943621 ,126.95673892,37.49059155
2015,2015102704,2,3,1,1,0,0,0,1115,1100,01,11,01,05 ,02,08,01,12,951957  ,1943630 ,126.95653586,37.49067084
2015,2015110612,1,6,1,1,0,0,0,1115,1100,01,13,03,05 ,01,05,01,12,954021  ,1942022 ,126.97998346,37.47628252
2015,2015121801,2,6,1,5,2,2,0,1115,1100,01,11,01,07 ,02,06,01,12,949573  ,1942904 ,126.92961891,37.4840001
2015,2015012206,1,5,1,1,0,0,0,1116,1100,01,11,01,05 ,01,05,01,12,964847  ,1943140 ,127.10236875,37.48683231
2015,2015020520,2,5,1,1,0,0,0,1116,1100,01,11,01,05 ,01,Z2,01,12,957448  ,1946854 ,127.0184615,37.51999925
2015,2015020806,1,1,1,1,0,0,0,1116,1100,02,22,22,05 ,02,06,01,08,960164  ,1943354 ,127.04938807,37.48857013
2015,2015030801,2,1,1,1,0,0,0,1116,1100,01,11,01,01 ,01,05,01,12,958752  ,1947540 ,127.03318259,37.52624165
2015,2015030913,1,2,1,1,0,0,0,1116,1100,01,15,05,05 ,01,05,01,12,960491  ,1945125 ,127.05298948,37.5045505
2015,2015031100,2,4,1,1,0,0,0,1116,1100,03,35,37,05 ,02,08,01,##,962455  ,1943068 ,127.07531489,37.48609188
2015,2015032004,2,6,1,1,0,0,0,1116,1100,01,14,04,02 ,02,08,01,12,960540  ,1942490 ,127.05368858,37.4808059
2015,2015032604,2,5,1,1,0,0,0,1116,1100,01,11,01,03 ,01,05,01,12,960468  ,1946182 ,127.05267241,37.51407665
2015,2015041413,1,3,1,1,0,0,0,1116,1100,01,11,01,05 ,01,05,01,12,964514  ,1943515 ,127.09858288,37.49020232
2015,2015050202,2,7,1,1,0,0,0,1116,1100,03,35,37,05 ,01,05,05,##,960148  ,1942870 ,127.04923101,37.48421054
2015,2015082116,1,6,1,1,0,0,0,1116,1100,03,31,32,05 ,01,05,05,##,965179  ,1941957 ,127.10617891,37.47618464
2015,2015083111,1,2,1,4,2,0,1,1116,1100,02,24,25,05 ,01,05,01,01,966029  ,1940808 ,127.1158451,37.46585977
2015,2015092204,2,3,1,1,0,0,0,1116,1100,02,23,Z1,04 ,01,05,04,01,964190  ,1944035 ,127.09489257,37.4948768
2015,2015092816,1,2,1,1,0,0,0,1116,1100,01,11,01,07 ,02,06,02,12,965142  ,1943344 ,127.10569476,37.48868494
2015,2015100518,2,2,1,1,0,0,0,1116,1100,03,31,32,05 ,01,05,01,##,960291  ,1943101 ,127.05083599,37.4862988
2015,2015101205,2,2,1,1,0,0,0,1116,1100,01,11,01,05 ,01,Z1,01,12,959832  ,1944263 ,127.04558076,37.49675251
2015,2015102201,2,5,1,1,0,0,0,1116,1100,02,22,22,02 ,01,05,07,01,957694  ,1945817 ,127.02130609,37.51066465
2015,2015110410,1,4,1,1,0,0,0,1116,1100,02,22,22,05 ,02,08,01,08,965330  ,1940550 ,127.1079529,37.46350832
2015,2015120102,2,3,1,1,0,0,0,1116,1100,01,15,05,05 ,01,05,01,12,960166  ,1945216 ,127.04930755,37.50535675
2015,2015121401,2,2,1,1,0,0,0,1116,1100,02,22,22,05 ,02,06,05,01,961387  ,1945598 ,127.06310183,37.50885176
2015,2015011404,2,4,1,1,0,0,0,1117,1100,02,22,22,99 ,02,08,07,03,967180  ,1947241 ,127.12857368,37.52388511
2015,2015012004,2,3,1,1,0,0,0,1117,1100,01,11,01,05 ,01,05,01,12,968431  ,1948370 ,127.14268254,37.53410497
2015,2015030703,2,7,1,1,0,0,0,1117,1100,03,35,37,05 ,01,05,01,##,966432  ,1949096 ,127.12002386,37.54057808
2015,2015031417,1,7,1,1,0,0,0,1117,1100,01,15,05,07 ,02,08,10,12,967743  ,1948664 ,127.13488255,37.5367311
2015,2015040200,2,5,1,1,0,0,0,1117,1100,01,15,05,05 ,01,05,01,12,967520  ,1949053 ,127.13234124,37.54022949
2015,2015041521,2,4,1,1,0,0,0,1117,1100,03,31,32,05 ,01,05,01,##,970865  ,1950729 ,127.17013794,37.55544783
2015,2015041708,1,6,1,2,0,1,0,1117,1100,02,24,25,05 ,Z3,Z3,01,01,966832  ,1950469 ,127.12448953,37.55296796
2015,2015052606,1,3,1,1,0,0,0,1117,1100,01,15,05,05 ,01,05,01,12,970841  ,1949619 ,127.16991035,37.54544216
2015,2015053108,1,1,1,1,0,0,0,1117,1100,01,11,01,07 ,02,08,02,12,966935  ,1949629 ,127.12569348,37.54540041
2015,2015062522,2,5,1,1,0,0,0,1117,1100,01,11,01,05 ,01,05,02,12,970834  ,1949615 ,127.16983127,37.54540588
2015,2015071204,2,1,1,2,0,0,1,1117,1100,02,24,25,05 ,01,05,01,01,970930  ,1951972 ,127.17082568,37.56665808
2015,2015071322,2,2,1,1,0,0,0,1117,1100,01,15,05,05 ,01,05,03,12,971154  ,1949902 ,127.17344243,37.54800281
2015,2015071709,1,6,1,2,0,1,0,1117,1100,02,21,21,02 ,01,05,05,03,970430  ,1950351 ,127.16522826,37.55202689
2015,2015080518,2,4,1,1,0,0,0,1117,1100,02,22,22,03 ,02,06,03,05,971166  ,1949775 ,127.17358327,37.54685848
2015,2015081623,2,1,1,1,0,0,0,1117,1100,01,11,01,05 ,01,05,01,12,967189  ,1950468 ,127.12853126,37.55297173
2015,2015091220,2,7,1,1,0,0,0,1117,1100,01,15,05,01 ,01,05,01,12,966316  ,1949137 ,127.11870893,37.5409434
2015,2015101711,1,7,1,1,0,0,0,1117,1100,02,24,25,03 ,01,05,99,01,966345  ,1949124 ,127.11903779,37.54082728
2015,2015102919,2,5,1,1,0,0,0,1117,1100,01,15,05,05 ,02,08,01,12,967435  ,1948839 ,127.1313886,37.53829762
2015,2015110313,1,3,1,1,0,0,0,1117,1100,01,11,01,03 ,02,06,02,12,969452  ,1950033 ,127.15416942,37.54912871
2015,2015110607,1,6,1,1,0,0,0,1117,1100,01,15,05,03 ,02,08,01,12,970884  ,1951461 ,127.17032399,37.56204626
2015,2015113014,1,2,1,1,0,0,0,1117,1100,01,12,02,05 ,02,06,04,12,971234  ,1949693 ,127.17435627,37.5461215
2015,2015121208,1,7,1,1,0,0,0,1117,1100,02,22,22,04 ,01,05,05,01,969511  ,1950698 ,127.1548097,37.55512459
2015,2015123005,2,4,1,1,0,0,0,1117,1100,01,11,01,05 ,01,Z1,03,12,967496  ,1948595 ,127.13208986,37.53610049
2015,2015011002,2,7,1,1,0,0,0,1118,1100,01,11,01,05 ,02,06,01,12,964672  ,1946089 ,127.10024646,37.51340898
2015,2015020515,1,5,1,1,0,0,0,1118,1100,01,15,05,07 ,02,06,01,12,965941  ,1947911 ,127.11452103,37.52987917
2015,2015030210,1,2,1,1,0,0,0,1118,1100,01,11,01,07 ,02,06,01,12,966955  ,1944512 ,127.12615009,37.49927935
2015,2015032704,2,6,1,1,0,0,0,1118,1100,01,11,01,05 ,02,08,02,12,964723  ,1946095 ,127.10082551,37.51346592
2015,2015042401,2,6,1,3,0,2,0,1118,1100,02,22,22,03 ,02,06,05,01,967651  ,1944404 ,127.13402879,37.49833055
2015,2015052110,1,5,1,1,0,0,0,1118,1100,01,11,01,05 ,01,Z1,02,12,966098  ,1944032 ,127.11647687,37.49492181
2015,2015061104,2,5,1,1,0,0,0,1118,1100,01,11,01,01 ,01,Z1,01,12,966624  ,1946172 ,127.12233007,37.51422979
2015,2015062923,2,2,1,1,0,0,0,1118,1100,01,11,01,05 ,01,Z1,02,12,966622  ,1943040 ,127.12244961,37.48599953
2015,2015070405,2,7,1,1,0,0,0,1118,1100,02,24,25,05 ,01,05,03,08,964408  ,1945247 ,127.09730002,37.50580953
2015,2015082105,2,6,1,3,0,0,2,1118,1100,02,23,Z2,05 ,01,05,01,03,967931  ,1943482 ,127.13723663,37.49002988
2015,2015082302,2,1,1,1,0,0,0,1118,1100,01,11,01,05 ,01,05,01,12,964919  ,1944574 ,127.10311363,37.49976305
